EMP_CNTY,RESULT,PERIOD,cfips,result,period,tot_workers,all_salary,avg_salary,decision_dur,naics4
47109,CERTIFIED,2015Q2,47109,CERTIFIED,2015Q2,2.0,181000.0,90500.0,8,5415
47109,CERTIFIED,2017Q1,47109,CERTIFIED,2017Q1,1.0,38417.0,38417.0,6,5415
47109,CERTIFIED,2017Q2,47109,CERTIFIED,2017Q2,1.0,39250.0,39250.0,6,5415
47109,CERTIFIED,2017Q3,47109,CERTIFIED,2017Q3,1.0,41000.0,41000.0,6,5415
47109,CERTIFIED,2018Q1,47109,CERTIFIED,2018Q1,2.0,109420.0,54710.0,6,5415
47109,DENIED,2018Q1,47109,DENIED,2018Q1,1.0,59500.0,59500.0,1,5415
47113,CERTIFIED,2015Q2,47113,CERTIFIED,2015Q2,3.0,208852.0,69617.0,6,4236
47113,CERTIFIED,2016Q2,47113,CERTIFIED,2016Q2,1.0,17326.0,17326.0,6,6113
47113,CERTIFIED,2016Q3,47113,CERTIFIED,2016Q3,4.0,800000.0,200000.0,6,6211
47113,CERTIFIED,2017Q1,47113,CERTIFIED,2017Q1,1.0,200000.0,200000.0,7,6211
47113,CERTIFIED,2017Q2,47113,CERTIFIED,2017Q2,3.0,600000.0,200000.0,6,6211
47113,WITHDRAWN,2015Q2,47113,WITHDRAWN,2015Q2,1.0,47000.0,47000.0,1,3363
47115,CERTIFIED,2017Q2,47115,CERTIFIED,2017Q2,1.0,38366.0,38366.0,6,5221
47119,CERTIFIED,2015Q3,47119,CERTIFIED,2015Q3,1.0,170000.0,170000.0,6,6211
47119,CERTIFIED,2016Q3,47119,CERTIFIED,2016Q3,10.0,1483687.0,148368.0,6,6211
47119,CERTIFIED,2017Q2,47119,CERTIFIED,2017Q2,1.0,19418.0,19418.0,6,6111
47119,CERTIFIED,2017Q3,47119,CERTIFIED,2017Q3,1.0,55661.0,55661.0,6,4471
47123,CERTIFIED,2015Q1,47123,CERTIFIED,2015Q1,1.0,80000.0,80000.0,4,3331
47123,CERTIFIED,2016Q1,47123,CERTIFIED,2016Q1,1.0,42500.0,42500.0,6,3314
47123,CERTIFIED,2016Q2,47123,CERTIFIED,2016Q2,5.0,326470.0,65294.0,5,3366
47123,CERTIFIED,2017Q2,47123,CERTIFIED,2017Q2,8.0,386425.0,48303.0,5,3363
47123,CERTIFIED,2017Q3,47123,CERTIFIED,2017Q3,1.0,72275.0,72275.0,4,3366
47125,CERT-WITHD,2015Q1,47125,CERT-WITHD,2015Q1,1.0,100000.0,100000.0,1128,4461
47125,CERT-WITHD,2015Q2,47125,CERT-WITHD,2015Q2,1.0,73000.0,73000.0,14,2122
47125,CERT-WITHD,2015Q4,47125,CERT-WITHD,2015Q4,1.0,65000.0,65000.0,132,3132
47125,CERT-WITHD,2018Q1,47125,CERT-WITHD,2018Q1,1.0,91500.0,91500.0,4,2122
47125,CERTIFIED,2015Q2,47125,CERTIFIED,2015Q2,7.0,344874.0,49267.0,5,6113
47125,CERTIFIED,2015Q3,47125,CERTIFIED,2015Q3,2.0,150862.0,75431.0,6,6113
47125,CERTIFIED,2015Q4,47125,CERTIFIED,2015Q4,2.0,98500.0,49250.0,5,6113
47125,CERTIFIED,2016Q1,47125,CERTIFIED,2016Q1,2.0,62400.0,31200.0,6,6113
47125,CERTIFIED,2016Q2,47125,CERTIFIED,2016Q2,8.0,318541.0,39817.0,4,3132
47125,CERTIFIED,2016Q3,47125,CERTIFIED,2016Q3,4.0,200544.0,50136.0,5,6212
47125,CERTIFIED,2016Q4,47125,CERTIFIED,2016Q4,1.0,18304.0,18304.0,6,6113
47125,CERTIFIED,2017Q1,47125,CERTIFIED,2017Q1,2.0,52250.0,26125.0,6,6113
47125,CERTIFIED,2017Q2,47125,CERTIFIED,2017Q2,11.0,486662.0,44242.0,5,4812
47125,CERTIFIED,2017Q3,47125,CERTIFIED,2017Q3,3.0,65790.0,21930.0,6,6113
47125,WITHDRAWN,2015Q4,47125,WITHDRAWN,2015Q4,1.0,75000.0,75000.0,4,5412
47127,CERTIFIED,2015Q4,47127,CERTIFIED,2015Q4,1.0,186390.0,186390.0,6,6221
47127,CERTIFIED,2016Q4,47127,CERTIFIED,2016Q4,1.0,186390.0,186390.0,7,6221
47127,CERTIFIED,2017Q3,47127,CERTIFIED,2017Q3,1.0,256100.0,256100.0,6,6221
47133,CERTIFIED,2015Q2,47133,CERTIFIED,2015Q2,2.0,174720.0,87360.0,6,6221
47141,CERTIFIED,2015Q2,47141,CERTIFIED,2015Q2,4.0,309000.0,154500.0,6,2111
47141,CERTIFIED,2015Q3,47141,CERTIFIED,2015Q3,1.0,400000.0,400000.0,6,6221
47141,CERTIFIED,2016Q3,47141,CERTIFIED,2016Q3,2.0,325000.0,162500.0,5,6221
47141,CERTIFIED,2017Q2,47141,CERTIFIED,2017Q2,5.0,664405.0,132881.0,6,6221
47141,CERTIFIED,2017Q4,47141,CERTIFIED,2017Q4,2.0,467000.0,233500.0,6,6211
47141,DENIED,2015Q3,47141,DENIED,2015Q3,1.0,400000.0,400000.0,3,6221
47141,DENIED,2016Q3,47141,DENIED,2016Q3,1.0,100000.0,100000.0,5,6211
47141,DENIED,2017Q1,47141,DENIED,2017Q1,1.0,31200.0,31200.0,4,5413
47141,DENIED,2017Q4,47141,DENIED,2017Q4,1.0,233500.0,233500.0,1,6211
47141,WITHDRAWN,2015Q1,47141,WITHDRAWN,2015Q1,1.0,247000.0,247000.0,630,6211
47143,CERTIFIED,2015Q3,47143,CERTIFIED,2015Q3,3.0,65520.0,21840.0,4,6113
47143,CERTIFIED,2017Q1,47143,CERTIFIED,2017Q1,1.0,51500.0,51500.0,7,3363
47143,CERTIFIED,2017Q2,47143,CERTIFIED,2017Q2,1.0,30900.0,30900.0,4,3363
47143,WITHDRAWN,2015Q3,47143,WITHDRAWN,2015Q3,1.0,21840.0,21840.0,0,6113
47143,WITHDRAWN,2017Q1,47143,WITHDRAWN,2017Q1,2.0,101500.0,50750.0,3,3363
47145,CERT-WITHD,2016Q1,47145,CERT-WITHD,2016Q1,1.0,107500.0,107500.0,4,3345
47145,CERT-WITHD,2016Q2,47145,CERT-WITHD,2016Q2,1.0,125000.0,125000.0,6,5417
47145,CERTIFIED,2015Q2,47145,CERTIFIED,2015Q2,3.0,160160.0,53386.0,5,5415
47145,CERTIFIED,2016Q2,47145,CERTIFIED,2016Q2,1.0,33000.0,33000.0,4,5417
47145,CERTIFIED,2016Q3,47145,CERTIFIED,2016Q3,1.0,37500.0,37500.0,6,3345
47145,CERTIFIED,2017Q1,47145,CERTIFIED,2017Q1,1.0,25250.0,25250.0,4,5413
47145,CERTIFIED,2017Q2,47145,CERTIFIED,2017Q2,4.0,272011.0,68002.0,6,6212
47145,CERTIFIED,2018Q1,47145,CERTIFIED,2018Q1,1.0,26500.0,26500.0,7,5412
47145,WITHDRAWN,2015Q2,47145,WITHDRAWN,2015Q2,1.0,41600.0,41600.0,1,5415
47147,CERT-WITHD,2015Q1,47147,CERT-WITHD,2015Q1,1.0,66699.0,66699.0,585,5413
47147,CERT-WITHD,2015Q4,47147,CERT-WITHD,2015Q4,1.0,80000.0,80000.0,207,5413
47147,CERT-WITHD,2016Q2,47147,CERT-WITHD,2016Q2,1.0,38950.0,38950.0,6,5413
47147,CERTIFIED,2015Q2,47147,CERTIFIED,2015Q2,2.0,152500.0,76250.0,5,3345
47147,CERTIFIED,2017Q3,47147,CERTIFIED,2017Q3,1.0,24000.0,24000.0,6,3323
47149,CERT-WITHD,2016Q3,47149,CERT-WITHD,2016Q3,1.0,55500.0,55500.0,6,3363
47149,CERT-WITHD,2016Q4,47149,CERT-WITHD,2016Q4,1.0,43000.0,43000.0,6,3363
47149,CERT-WITHD,2017Q4,47149,CERT-WITHD,2017Q4,2.0,115000.0,57500.0,6,3363
47149,CERT-WITHD,2018Q1,47149,CERT-WITHD,2018Q1,1.0,70500.0,70500.0,5,3391
47149,CERTIFIED,2015Q1,47149,CERTIFIED,2015Q1,2.0,293542.0,146771.0,6,2112
47149,CERTIFIED,2015Q2,47149,CERTIFIED,2015Q2,7.0,385594.0,55084.0,6,4451
47149,CERTIFIED,2015Q3,47149,CERTIFIED,2015Q3,12.0,862583.0,71881.0,6,6113
47149,CERTIFIED,2015Q4,47149,CERTIFIED,2015Q4,5.0,320110.0,64022.0,5,1121
47149,CERTIFIED,2016Q1,47149,CERTIFIED,2016Q1,2.0,118000.0,59000.0,6,6113
47149,CERTIFIED,2016Q2,47149,CERTIFIED,2016Q2,17.0,1005432.0,71816.0,5,3363
47149,CERTIFIED,2016Q3,47149,CERTIFIED,2016Q3,8.0,441944.0,55243.0,6,6113
47149,CERTIFIED,2016Q4,47149,CERTIFIED,2016Q4,3.0,138000.0,46000.0,6,3363
47149,CERTIFIED,2017Q1,47149,CERTIFIED,2017Q1,1.0,25806.0,25806.0,6,6113
47149,CERTIFIED,2017Q2,47149,CERTIFIED,2017Q2,22.0,1041860.0,52093.0,5,3363
47149,CERTIFIED,2017Q3,47149,CERTIFIED,2017Q3,9.0,418530.0,46503.0,6,6113
47149,CERTIFIED,2017Q4,47149,CERTIFIED,2017Q4,4.0,259368.0,64842.0,6,3363
47149,CERTIFIED,2018Q1,47149,CERTIFIED,2018Q1,2.0,78208.0,39104.0,6,7139
47149,DENIED,2015Q4,47149,DENIED,2015Q4,1.0,23750.0,23750.0,6,1121
47149,DENIED,2017Q2,47149,DENIED,2017Q2,1.0,45000.0,45000.0,6,5112
47149,DENIED,2018Q1,47149,DENIED,2018Q1,1.0,40000.0,40000.0,3,7139
47149,WITHDRAWN,2016Q2,47149,WITHDRAWN,2016Q2,2.0,340466.0,170233.0,0,4234
47155,CERTIFIED,2015Q2,47155,CERTIFIED,2015Q2,3.0,113771.0,56885.0,7,4532
47155,CERTIFIED,2015Q3,47155,CERTIFIED,2015Q3,1.0,45593.0,45593.0,6,4532
47155,CERTIFIED,2015Q4,47155,CERTIFIED,2015Q4,1.0,45593.0,45593.0,7,4532
47155,CERTIFIED,2016Q2,47155,CERTIFIED,2016Q2,5.0,171790.0,42947.0,5,6213
47155,CERTIFIED,2017Q2,47155,CERTIFIED,2017Q2,5.0,233350.0,58337.0,5,3329
47155,CERTIFIED,2017Q3,47155,CERTIFIED,2017Q3,1.0,55000.0,55000.0,6,7131
47155,WITHDRAWN,2015Q3,47155,WITHDRAWN,2015Q3,1.0,45593.0,45593.0,0,4532
47155,WITHDRAWN,2016Q2,47155,WITHDRAWN,2016Q2,1.0,38500.0,38500.0,0,6213
47157,CERT-WITHD,2015Q1,47157,CERT-WITHD,2015Q1,5.0,281406.0,70351.0,148,5415
47157,CERT-WITHD,2015Q2,47157,CERT-WITHD,2015Q2,38.0,2655223.0,69874.0,594,6223
47157,CERT-WITHD,2015Q3,47157,CERT-WITHD,2015Q3,11.0,1139665.0,103605.0,215,5415
47157,CERT-WITHD,2015Q4,47157,CERT-WITHD,2015Q4,10.0,776695.0,77669.0,181,4811
47157,CERT-WITHD,2016Q1,47157,CERT-WITHD,2016Q1,6.0,608310.0,101385.0,5,5415
47157,CERT-WITHD,2016Q2,47157,CERT-WITHD,2016Q2,7.0,306091.0,43727.0,5,5415
47157,CERT-WITHD,2016Q3,47157,CERT-WITHD,2016Q3,5.0,244009.0,48801.0,6,3152
47157,CERT-WITHD,2016Q4,47157,CERT-WITHD,2016Q4,10.0,967505.0,96750.0,6,6223
47157,CERT-WITHD,2017Q1,47157,CERT-WITHD,2017Q1,4.0,291582.0,72895.0,6,6223
47157,CERT-WITHD,2017Q2,47157,CERT-WITHD,2017Q2,7.0,525192.0,75027.0,4,4236
47157,CERT-WITHD,2017Q3,47157,CERT-WITHD,2017Q3,4.0,225736.0,56434.0,5,5415
47157,CERT-WITHD,2017Q4,47157,CERT-WITHD,2017Q4,7.0,400058.0,57151.0,5,5415
47157,CERT-WITHD,2018Q1,47157,CERT-WITHD,2018Q1,13.0,671883.0,51683.0,5,5415
47157,CERTIFIED,2015Q1,47157,CERTIFIED,2015Q1,102.0,8800771.0,86282.0,5,5415
47157,CERTIFIED,2015Q2,47157,CERTIFIED,2015Q2,287.0,20909242.0,76311.0,6,5415
47157,CERTIFIED,2015Q3,47157,CERTIFIED,2015Q3,169.0,14853211.0,87888.0,5,5415
47157,CERTIFIED,2015Q4,47157,CERTIFIED,2015Q4,160.0,15210737.0,95067.0,5,5415
47157,CERTIFIED,2016Q1,47157,CERTIFIED,2016Q1,137.0,8322849.0,61650.0,5,5415
47157,CERTIFIED,2016Q2,47157,CERTIFIED,2016Q2,356.0,15188676.0,44804.0,5,5415
47157,CERTIFIED,2016Q3,47157,CERTIFIED,2016Q3,197.0,10086117.0,57307.0,5,5415
47157,CERTIFIED,2016Q4,47157,CERTIFIED,2016Q4,136.0,7744285.0,56943.0,5,5415
47157,CERTIFIED,2017Q1,47157,CERTIFIED,2017Q1,123.0,7190459.0,58459.0,5,5415
47157,CERTIFIED,2017Q2,47157,CERTIFIED,2017Q2,570.0,28263914.0,53428.0,5,5415
47157,CERTIFIED,2017Q3,47157,CERTIFIED,2017Q3,216.0,11775225.0,54514.0,5,5415
47157,CERTIFIED,2017Q4,47157,CERTIFIED,2017Q4,138.0,7758192.0,56218.0,5,5415
47157,CERTIFIED,2018Q1,47157,CERTIFIED,2018Q1,156.0,8899256.0,59726.0,5,5415
47157,DENIED,2015Q1,47157,DENIED,2015Q1,4.0,238190.0,59547.0,5,5144
47157,DENIED,2015Q2,47157,DENIED,2015Q2,11.0,735529.0,73552.0,8,5415
47157,DENIED,2015Q3,47157,DENIED,2015Q3,4.0,232782.0,58195.0,6,5412
47157,DENIED,2015Q4,47157,DENIED,2015Q4,2.0,230000.0,115000.0,4,6221
47157,DENIED,2016Q1,47157,DENIED,2016Q1,3.0,448974.0,149658.0,5,8129
47157,DENIED,2016Q2,47157,DENIED,2016Q2,10.0,550895.0,55089.0,2,5415
47157,DENIED,2016Q3,47157,DENIED,2016Q3,2.0,74218.0,37109.0,5,3221
47157,DENIED,2017Q1,47157,DENIED,2017Q1,7.0,228363.0,32623.0,2,5413
47157,DENIED,2017Q2,47157,DENIED,2017Q2,6.0,361257.0,60209.0,4,5415
47157,DENIED,2017Q3,47157,DENIED,2017Q3,6.0,361254.0,60209.0,4,6113
47157,DENIED,2017Q4,47157,DENIED,2017Q4,1.0,120000.0,120000.0,5,3391
47157,DENIED,2018Q1,47157,DENIED,2018Q1,1.0,60660.0,60660.0,2,4921
47157,WITHDRAWN,2015Q1,47157,WITHDRAWN,2015Q1,5.0,323973.0,64794.0,43,5415
47157,WITHDRAWN,2015Q2,47157,WITHDRAWN,2015Q2,3.0,163114.0,54371.0,0,5415
47157,WITHDRAWN,2015Q3,47157,WITHDRAWN,2015Q3,1.0,126906.0,126906.0,668,5239
47157,WITHDRAWN,2015Q4,47157,WITHDRAWN,2015Q4,7.0,436520.0,62360.0,83,4811
47157,WITHDRAWN,2016Q1,47157,WITHDRAWN,2016Q1,7.0,292966.0,41852.0,1,5415
47157,WITHDRAWN,2016Q2,47157,WITHDRAWN,2016Q2,10.0,401689.0,40168.0,0,5415
47157,WITHDRAWN,2016Q3,47157,WITHDRAWN,2016Q3,4.0,256781.0,64195.0,0,6223
47157,WITHDRAWN,2016Q4,47157,WITHDRAWN,2016Q4,2.0,146780.0,73390.0,0,3221
47157,WITHDRAWN,2017Q1,47157,WITHDRAWN,2017Q1,5.0,204115.0,40823.0,134,5415
47157,WITHDRAWN,2017Q2,47157,WITHDRAWN,2017Q2,10.0,741298.0,74129.0,2,6223
47157,WITHDRAWN,2017Q3,47157,WITHDRAWN,2017Q3,3.0,64717.0,64717.0,0,6223
47157,WITHDRAWN,2017Q4,47157,WITHDRAWN,2017Q4,3.0,136120.0,45373.0,55,5416
47157,WITHDRAWN,2018Q1,47157,WITHDRAWN,2018Q1,5.0,287971.0,57594.0,393,4413
47159,CERTIFIED,2015Q1,47159,CERTIFIED,2015Q1,1.0,110000.0,110000.0,6,2122
47159,CERTIFIED,2017Q4,47159,CERTIFIED,2017Q4,1.0,190000.0,190000.0,6,2122
47161,CERTIFIED,2015Q1,47161,CERTIFIED,2015Q1,1.0,100880.0,100880.0,6,4461
47161,CERTIFIED,2017Q4,47161,CERTIFIED,2017Q4,1.0,60250.0,60250.0,6,4461
47163,CERT-WITHD,2015Q4,47163,CERT-WITHD,2015Q4,4.0,402668.0,100667.0,149,3251
47163,CERT-WITHD,2016Q1,47163,CERT-WITHD,2016Q1,6.0,427239.0,71206.0,5,3251
47163,CERT-WITHD,2016Q3,47163,CERT-WITHD,2016Q3,7.0,474309.0,67758.0,6,6211
47163,CERT-WITHD,2016Q4,47163,CERT-WITHD,2016Q4,2.0,228115.0,114057.0,5,3251
47163,CERT-WITHD,2017Q1,47163,CERT-WITHD,2017Q1,2.0,123965.0,61982.0,6,3251
47163,CERT-WITHD,2017Q2,47163,CERT-WITHD,2017Q2,5.0,439321.0,87864.0,6,6211
47163,CERT-WITHD,2017Q3,47163,CERT-WITHD,2017Q3,8.0,918675.0,114834.0,5,6211
47163,CERT-WITHD,2017Q4,47163,CERT-WITHD,2017Q4,2.0,199000.0,99500.0,5,3251
47163,CERT-WITHD,2018Q1,47163,CERT-WITHD,2018Q1,1.0,133120.0,133120.0,6,6232
47163,CERTIFIED,2015Q1,47163,CERTIFIED,2015Q1,4.0,405388.0,101347.0,5,3251
47163,CERTIFIED,2015Q2,47163,CERTIFIED,2015Q2,25.0,2744250.0,124738.0,5,3251
47163,CERTIFIED,2015Q3,47163,CERTIFIED,2015Q3,14.0,2529349.0,180667.0,6,6211
47163,CERTIFIED,2015Q4,47163,CERTIFIED,2015Q4,6.0,1076785.0,179464.0,6,6211
47163,CERTIFIED,2016Q1,47163,CERTIFIED,2016Q1,10.0,1589270.0,158927.0,6,6211
47163,CERTIFIED,2016Q2,47163,CERTIFIED,2016Q2,28.0,2448599.0,94176.0,5,3251
47163,CERTIFIED,2016Q3,47163,CERTIFIED,2016Q3,20.0,2504659.0,125232.0,6,6211
47163,CERTIFIED,2016Q4,47163,CERTIFIED,2016Q4,7.0,739597.0,105656.0,5,3251
47163,CERTIFIED,2017Q1,47163,CERTIFIED,2017Q1,11.0,1800625.0,163693.0,6,6211
47163,CERTIFIED,2017Q2,47163,CERTIFIED,2017Q2,40.0,4046555.0,109366.0,5,3251
47163,CERTIFIED,2017Q3,47163,CERTIFIED,2017Q3,8.0,767191.0,95898.0,6,3251
47163,CERTIFIED,2017Q4,47163,CERTIFIED,2017Q4,7.0,870225.0,124317.0,5,3251
47163,CERTIFIED,2018Q1,47163,CERTIFIED,2018Q1,7.0,752045.0,107435.0,5,3251
47163,DENIED,2016Q2,47163,DENIED,2016Q2,1.0,18050.0,18050.0,5,5412
47163,DENIED,2017Q3,47163,DENIED,2017Q3,1.0,54000.0,54000.0,6,6113
47163,WITHDRAWN,2016Q1,47163,WITHDRAWN,2016Q1,1.0,110000.0,110000.0,0,6211
47163,WITHDRAWN,2017Q2,47163,WITHDRAWN,2017Q2,3.0,301573.0,100524.0,0,6211
47163,WITHDRAWN,2018Q1,47163,WITHDRAWN,2018Q1,1.0,40750.0,40750.0,103,3251
47165,CERT-WITHD,2017Q2,47165,CERT-WITHD,2017Q2,2.0,54199.0,27099.0,6,3261
47165,CERT-WITHD,2018Q1,47165,CERT-WITHD,2018Q1,1.0,122500.0,122500.0,6,1152
47165,CERTIFIED,2015Q2,47165,CERTIFIED,2015Q2,8.0,722510.0,90313.0,5,6213
47165,CERTIFIED,2015Q3,47165,CERTIFIED,2015Q3,3.0,225659.0,75219.0,4,3363
47165,CERTIFIED,2015Q4,47165,CERTIFIED,2015Q4,10.0,784826.0,78482.0,6,4539
47165,CERTIFIED,2016Q1,47165,CERTIFIED,2016Q1,1.0,27716.0,27716.0,6,5419
47165,CERTIFIED,2016Q2,47165,CERTIFIED,2016Q2,11.0,618559.0,56232.0,5,1152
47165,CERTIFIED,2016Q3,47165,CERTIFIED,2016Q3,3.0,269500.0,89833.0,6,1152
47165,CERTIFIED,2016Q4,47165,CERTIFIED,2016Q4,4.0,227827.0,56956.0,6,4539
47165,CERTIFIED,2017Q1,47165,CERTIFIED,2017Q1,2.0,118352.0,59176.0,5,4539
47165,CERTIFIED,2017Q2,47165,CERTIFIED,2017Q2,5.0,232435.0,46487.0,5,3261
47165,CERTIFIED,2017Q4,47165,CERTIFIED,2017Q4,2.0,66924.0,33462.0,6,5411
47165,CERTIFIED,2018Q1,47165,CERTIFIED,2018Q1,2.0,15600.0,15600.0,4,8111
47165,DENIED,2015Q2,47165,DENIED,2015Q2,1.0,57928.0,57928.0,11,5415
47165,DENIED,2015Q3,47165,DENIED,2015Q3,1.0,62500.0,62500.0,2,5112
47165,DENIED,2015Q4,47165,DENIED,2015Q4,1.0,65000.0,65000.0,2,1129
47165,DENIED,2016Q2,47165,DENIED,2016Q2,1.0,31000.0,31000.0,3,5413
47165,DENIED,2017Q4,47165,DENIED,2017Q4,2.0,27560.0,13780.0,1,5411
47165,DENIED,2018Q1,47165,DENIED,2018Q1,2.0,15600.0,15600.0,3,8111
47165,WITHDRAWN,2015Q2,47165,WITHDRAWN,2015Q2,1.0,50606.0,50606.0,1,5411
47165,WITHDRAWN,2016Q1,47165,WITHDRAWN,2016Q1,1.0,40000.0,40000.0,890,1120
47165,WITHDRAWN,2017Q2,47165,WITHDRAWN,2017Q2,1.0,309000.0,309000.0,1,3261
47167,CERTIFIED,2016Q1,47167,CERTIFIED,2016Q1,1.0,23337.0,23337.0,6,6211
47167,CERTIFIED,2017Q2,47167,CERTIFIED,2017Q2,1.0,40000.0,40000.0,6,7211
47171,CERTIFIED,2015Q3,47171,CERTIFIED,2015Q3,2.0,84000.0,42000.0,6,5416
47171,CERTIFIED,2017Q2,47171,CERTIFIED,2017Q2,1.0,70000.0,70000.0,6,3332
47173,CERTIFIED,2016Q3,47173,CERTIFIED,2016Q3,1.0,32163.0,32163.0,6,7221
47173,DENIED,2016Q2,47173,DENIED,2016Q2,1.0,23920.0,23920.0,6,7112
47177,CERTIFIED,2015Q4,47177,CERTIFIED,2015Q4,1.0,64375.0,64375.0,7,3361
47177,CERTIFIED,2017Q2,47177,CERTIFIED,2017Q2,2.0,136050.0,68025.0,6,3363
47179,CERTIFIED,2015Q1,47179,CERTIFIED,2015Q1,1.0,85000.0,85000.0,6,6113
47179,CERTIFIED,2015Q2,47179,CERTIFIED,2015Q2,6.0,389537.0,64922.0,5,6113
47179,CERTIFIED,2015Q3,47179,CERTIFIED,2015Q3,12.0,907156.0,75596.0,5,6113
47179,CERTIFIED,2015Q4,47179,CERTIFIED,2015Q4,3.0,196581.0,65527.0,6,6113
47179,CERTIFIED,2016Q1,47179,CERTIFIED,2016Q1,4.0,275000.0,68750.0,6,6113
47179,CERTIFIED,2016Q2,47179,CERTIFIED,2016Q2,4.0,231308.0,57827.0,5,6113
47179,CERTIFIED,2016Q3,47179,CERTIFIED,2016Q3,9.0,286837.0,31870.0,5,6113
47179,CERTIFIED,2016Q4,47179,CERTIFIED,2016Q4,3.0,73037.0,24345.0,5,6113
47179,CERTIFIED,2017Q1,47179,CERTIFIED,2017Q1,1.0,40000.0,40000.0,4,6113
47179,CERTIFIED,2017Q2,47179,CERTIFIED,2017Q2,10.0,388064.0,38806.0,5,6113
47179,CERTIFIED,2017Q3,47179,CERTIFIED,2017Q3,3.0,148302.0,49434.0,6,6113
47179,CERTIFIED,2018Q1,47179,CERTIFIED,2018Q1,2.0,44788.0,22394.0,6,6113
47181,CERTIFIED,2015Q1,47181,CERTIFIED,2015Q1,1.0,228800.0,228800.0,4,9221
47181,CERTIFIED,2015Q2,47181,CERTIFIED,2015Q2,2.0,562199.0,281099.0,8,6211
47181,CERTIFIED,2017Q2,47181,CERTIFIED,2017Q2,1.0,231100.0,231100.0,6,6211
47181,CERTIFIED,2017Q3,47181,CERTIFIED,2017Q3,1.0,194418.0,194418.0,6,6221
47183,CERT-WITHD,2017Q3,47183,CERT-WITHD,2017Q3,1.0,45000.0,45000.0,6,5613
47183,CERTIFIED,2015Q1,47183,CERTIFIED,2015Q1,1.0,34320.0,34320.0,7,6216
47183,CERTIFIED,2015Q2,47183,CERTIFIED,2015Q2,1.0,392724.0,392724.0,6,5613
47183,CERTIFIED,2015Q3,47183,CERTIFIED,2015Q3,2.0,175000.0,87500.0,6,5613
47183,CERTIFIED,2015Q4,47183,CERTIFIED,2015Q4,1.0,99000.0,99000.0,6,6113
47183,CERTIFIED,2016Q1,47183,CERTIFIED,2016Q1,1.0,165000.0,165000.0,7,6211
47183,CERTIFIED,2016Q2,47183,CERTIFIED,2016Q2,2.0,46725.0,23362.0,6,5412
47183,CERTIFIED,2016Q4,47183,CERTIFIED,2016Q4,3.0,84189.0,28063.0,5,6113
47183,CERTIFIED,2017Q2,47183,CERTIFIED,2017Q2,2.0,217160.0,108580.0,5,6211
47183,CERTIFIED,2017Q3,47183,CERTIFIED,2017Q3,6.0,198007.0,33001.0,6,6113
47183,CERTIFIED,2018Q1,47183,CERTIFIED,2018Q1,1.0,24440.0,24440.0,7,6113
47183,DENIED,2016Q4,47183,DENIED,2016Q4,1.0,34555.0,34555.0,2,6113
47187,CERT-WITHD,2015Q1,47187,CERT-WITHD,2015Q1,1.0,70000.0,70000.0,87,5241
47187,CERT-WITHD,2015Q4,47187,CERT-WITHD,2015Q4,12.0,1678560.0,139880.0,194,5416
47187,CERT-WITHD,2016Q1,47187,CERT-WITHD,2016Q1,14.0,986000.0,70428.0,6,5416
47187,CERT-WITHD,2016Q3,47187,CERT-WITHD,2016Q3,1.0,81596.0,81596.0,6,5415
47187,CERT-WITHD,2016Q4,47187,CERT-WITHD,2016Q4,5.0,386219.0,77243.0,5,5241
47187,CERT-WITHD,2017Q1,47187,CERT-WITHD,2017Q1,1.0,142341.0,142341.0,6,5413
47187,CERT-WITHD,2017Q3,47187,CERT-WITHD,2017Q3,3.0,182421.0,60807.0,6,5416
47187,CERT-WITHD,2017Q4,47187,CERT-WITHD,2017Q4,3.0,143477.0,47825.0,5,5415
47187,CERTIFIED,2015Q1,47187,CERTIFIED,2015Q1,27.0,3021655.0,111913.0,5,5416
47187,CERTIFIED,2015Q2,47187,CERTIFIED,2015Q2,43.0,3615419.0,84079.0,5,5416
47187,CERTIFIED,2015Q3,47187,CERTIFIED,2015Q3,29.0,3794935.0,130859.0,6,5415
47187,CERTIFIED,2015Q4,47187,CERTIFIED,2015Q4,38.0,4345689.0,114360.0,5,5416
47187,CERTIFIED,2016Q1,47187,CERTIFIED,2016Q1,13.0,843345.0,64872.0,5,5416
47187,CERTIFIED,2016Q2,47187,CERTIFIED,2016Q2,47.0,3095485.0,65861.0,5,5415
47187,CERTIFIED,2016Q3,47187,CERTIFIED,2016Q3,24.0,1758822.0,73284.0,5,5415
47187,CERTIFIED,2016Q4,47187,CERTIFIED,2016Q4,17.0,1321605.0,77741.0,5,5416
47187,CERTIFIED,2017Q1,47187,CERTIFIED,2017Q1,16.0,1163508.0,72719.0,5,5416
47187,CERTIFIED,2017Q2,47187,CERTIFIED,2017Q2,66.0,4166335.0,66132.0,5,5242
47187,CERTIFIED,2017Q3,47187,CERTIFIED,2017Q3,34.0,3812166.0,127072.0,5,5416
47187,CERTIFIED,2017Q4,47187,CERTIFIED,2017Q4,20.0,1475925.0,73796.0,5,5415
47187,CERTIFIED,2018Q1,47187,CERTIFIED,2018Q1,18.0,1343237.0,74624.0,6,5416
47187,DENIED,2015Q3,47187,DENIED,2015Q3,1.0,90169.0,90169.0,7,6211
47187,DENIED,2015Q4,47187,DENIED,2015Q4,2.0,157584.0,78792.0,4,7113
47187,DENIED,2016Q1,47187,DENIED,2016Q1,1.0,26000.0,26000.0,7,5415
